,base_estimator,density,learning_rate,n_estimators,cv_score_avg,cv_score_std,privacy,epsilon,delta
56,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.2,0.75,20,0.8444276476022508,0.019105372469601128,"(0.25, 0)-DP",0.25,0
57,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=10)",0.2,0.75,5,0.829209708574788,0.01688985751442727,"(0.25, 0)-DP",0.25,0
58,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=10)",0.2,0.75,10,0.8488452170991854,0.020833664458925955,"(0.25, 0)-DP",0.25,0
59,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=10)",0.2,0.75,20,0.8531620055429577,0.024090595334637213,"(0.25, 0)-DP",0.25,0
60,"DPTopDownTree(dp_epsilon=0.02, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=3, max_splits=3)",0.2,0.5,5,0.7917863441672965,0.06230683050425265,"(0.1, 0)-DP",0.1,0
61,"DPTopDownTree(dp_epsilon=0.01, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=3, max_splits=3)",0.2,0.5,10,0.8307046275300243,0.023761411642486907,"(0.1, 0)-DP",0.1,0
62,"DPTopDownTree(dp_epsilon=0.005, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=3, max_splits=3)",0.2,0.5,20,0.8443604602334762,0.020000899352143373,"(0.1, 0)-DP",0.1,0
63,"DPTopDownTree(dp_epsilon=0.02, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=10)",0.2,0.5,5,0.84053078021332,0.023624709283362674,"(0.1, 0)-DP",0.1,0
64,"DPTopDownTree(dp_epsilon=0.01, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=10)",0.2,0.5,10,0.8524229444864366,0.021533420671273316,"(0.1, 0)-DP",0.1,0
65,"DPTopDownTree(dp_epsilon=0.005, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=10)",0.2,0.5,20,0.8528764592256657,0.018674387409557045,"(0.1, 0)-DP",0.1,0
66,"DPTopDownTree(dp_epsilon=0.02, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=3, max_splits=3)",0.2,0.75,5,0.7915511883765852,0.05503607801676918,"(0.1, 0)-DP",0.1,0
67,"DPTopDownTree(dp_epsilon=0.01, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=3, max_splits=3)",0.2,0.75,10,0.8310405643738976,0.011177588598311774,"(0.1, 0)-DP",0.1,0
68,"DPTopDownTree(dp_epsilon=0.005, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=3, max_splits=3)",0.2,0.75,20,0.8450155370790291,0.021369755663359986,"(0.1, 0)-DP",0.1,0
69,"DPTopDownTree(dp_epsilon=0.02, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=10)",0.2,0.75,5,0.8361132107163852,0.01207768875868343,"(0.1, 0)-DP",0.1,0
70,"DPTopDownTree(dp_epsilon=0.01, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=10)",0.2,0.75,10,0.8480389686738892,0.018066610379294974,"(0.1, 0)-DP",0.1,0
71,"DPTopDownTree(dp_epsilon=0.005, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.1, max_depth=10)",0.2,0.75,20,0.8497690434198372,0.023367927197164382,"(0.1, 0)-DP",0.1,0
72,"DPTopDownTree(dp_epsilon=0.16790782256594036, dp_zeta=8.398421096833795e-05,
              global_delta='sLIN', global_epsilon=2, max_depth=3, max_splits=3)",0.2,0.5,5,0.7917863441672965,0.06230683050425265,"(2, sLIN)-DP",2.0,sLIN
